Unnamed: 0.1,Unnamed: 0,RA_ICRS,DE_ICRS,Source,Plx,PM,pmRA,pmDE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,BP-RP,BP-G,G-RP,pscol,Teff,Dist,Rad,Lum-Flame,Mass-Flame,Age-Flame,z-Flame,SpType-ELS
48014,48014,351.05483772211,51.8375315831,1991571116776305280,0.6453,5.365,-5.032,-1.86,13.528033,0.002767,13.794788,0.002869,13.10653,0.003811,12.919709,0.070164,0.688258,0.266755,0.421503,,7395.7,1382.9453,1.9013,11.437052,1.707,1.141,0.50174296,A      
88414,88414,104.44513370768,-10.57937661484,3049181902606416896,0.8923,4.894,-4.762,-1.131,11.876331,0.002833,12.042767,0.002884,11.550616,0.0038,11.429849,0.040236,0.49215,0.166435,0.325715,,7499.6,1621.1844,4.088,47.206482,2.305,0.734,0.3268176,A      
39401,39401,321.35631506511,34.11087694771,1855094437837382016,0.7009,1.034,1.007,-0.235,12.199512,0.002784,12.372845,0.003011,11.887313,0.00386,11.754055,0.015144,0.485532,0.173333,0.312199,,7929.4,1184.8646,2.5038,60.584774,2.558,0.379,0.7749673,A      
177378,77378,20.39497717082,70.2587535993,532505335444460544,0.8493,8.483,7.976,-2.891,12.219263,0.00276,12.447219,0.002832,11.838884,0.003791,11.667973,0.015646,0.608335,0.227956,0.380379,,9770.6,1241.0829,2.6505,52.1204,2.482,0.378,0.5291636,B      
88189,88189,110.4398785633,-8.76679010211,3048522092552911744,1.3254,3.42,-2.716,-2.078,11.369055,0.002811,11.466584,0.002898,11.181538,0.003831,11.078448,0.019196,0.285047,0.097529,0.187517,,9018.1,781.1849,1.9024,19.502058,2.023,0.351,0.7337314,A      
168836,68836,33.14462354875,62.37819039176,514551311298339200,0.956,0.375,-0.005,-0.375,10.194149,0.002759,10.374187,0.002799,9.860923,0.003782,,,0.513265,0.180038,0.333226,,12560.2,1116.3357,4.8422,464.8992,4.112,,0.4960903,B      
62978,62978,282.68904608152,32.42984801973,2090353096842872832,1.8604,5.293,5.044,1.604,9.745177,0.002763,9.796402,0.002814,9.626027,0.003785,9.549036,0.006346,0.170375,0.051225,0.11915,,9933.4,554.1001,2.5361,53.270428,2.506,0.353,0.48547578,A      
101616,1616,80.44616471304,33.02445721699,180950717391976320,0.8761,2.996,-0.282,-2.983,11.574119,0.002804,11.639444,0.002844,11.441533,0.003825,11.348978,0.025378,0.197911,0.065326,0.132586,,11300.3,1490.5892,2.7802,60.778206,2.731,,0.5708048,B      
34914,34914,235.22872754746,80.52935534282,1721079092991571712,0.8441,3.306,3.174,-0.924,11.754517,0.002771,11.802528,0.002876,11.667124,0.003814,11.616218,0.035751,0.135405,0.048012,0.087393,,9117.4,1020.409,1.814,24.944998,2.119,0.421,0.73966074,A      
124216,24216,72.31287194628,49.24025212464,259110948858206464,0.1704,1.019,0.86,-0.547,17.263288,0.003113,17.853727,0.01033,16.384949,0.006547,,,1.468779,0.590439,0.87834,,9603.1,2752.8293,1.2264,8.778419,,,0.7737407,B      
80805,80805,104.76759508738,-13.47641167651,2949462829397797120,1.6815,5.192,-4.067,3.227,11.421267,0.002781,11.541062,0.002966,11.198266,0.003818,11.100263,0.02187,0.342796,0.119796,0.223001,,7710.9,575.5025,1.5537,8.583654,1.676,0.373,0.5111996,A      
86120,86120,121.43528408421,-11.53683672398,3037722208307130624,1.6933,10.046,-9.48,3.325,10.711817,0.002776,10.790041,0.002813,10.557503,0.003786,10.473899,0.005558,0.232538,0.078224,0.154314,1.6991,8569.6,656.4957,2.1004,17.21356,1.936,0.528,0.6268262,A      
59914,59914,306.86431547373,42.98596934275,2069004394961531776,1.0627,4.255,0.598,-4.213,12.732582,0.00276,13.000662,0.002848,12.309648,0.003797,12.127366,0.02945,0.691014,0.26808,0.422935,,7325.0,926.2363,1.8419,9.033907,1.628,1.132,0.52731925,A      
83222,83222,88.8762239387,-1.84317875486,3025770375171951104,1.5043,2.633,-1.081,2.401,11.645346,0.002769,12.052361,0.002861,11.059363,0.003801,10.80904,0.009953,0.992997,0.407015,0.585982,,7757.0,628.4055,2.6586,25.1143,2.025,0.882,0.40940735,A      
93537,93537,103.5604009504,-7.1656050847,3099236688426520832,0.4118,0.719,-0.172,-0.698,13.339214,0.002927,13.653384,0.004608,12.850453,0.004433,12.613524,0.061853,0.802931,0.31417,0.488761,,7080.6,3099.295,5.5159,44.40928,2.294,0.715,0.2719131,A      
161841,61841,25.62929325616,60.96182532961,509744933660475008,0.3598,1.315,-1.206,-0.523,13.829495,0.002763,14.032096,0.002867,13.47243,0.003858,,,0.559666,0.2026,0.357065,,11433.7,3095.8616,2.7711,83.69887,2.893,,0.56351733,B      
61929,61929,303.76453553458,45.00708262639,2081566109154774912,0.4894,2.96,-0.462,-2.924,15.214649,0.002778,16.04821,0.003719,14.301922,0.003845,13.977726,0.158381,1.746288,0.833561,0.912727,,9366.1,2260.826,3.2143,51.80108,2.439,0.474,0.41318354,A      
31108,31108,93.4307563559,38.52205236464,956203038856129664,0.3818,1.987,1.316,-1.488,13.738463,0.00293,14.084123,0.002942,13.161525,0.003804,12.975808,0.081885,0.922598,0.345659,0.576939,,8055.2,2330.02,3.4703,38.742374,2.239,0.692,0.4695933,A      
98444,98444,98.46662329351,1.53195322923,3120880368657551360,0.4784,0.846,0.581,0.615,13.871893,0.002768,14.481014,0.00359,13.113577,0.0039,12.713066,0.057406,1.367437,0.609121,0.758316,,8039.6,1676.1874,3.4049,60.3568,2.461,0.595,0.42301312,A      
142757,42757,49.59101691011,54.00946829637,446728280130991232,0.4353,1.286,0.323,-1.244,14.470451,0.002766,14.95271,0.003046,13.803162,0.003825,,,1.149549,0.482259,0.66729,,10045.7,2756.7493,3.2654,60.036564,2.57,0.347,0.43288207,B      
51658,51658,356.10531125135,60.46330037212,2011798522956987392,0.3349,2.431,-1.656,-1.78,15.196998,0.00278,15.98312,0.003895,14.305372,0.003978,13.905226,0.137882,1.677748,0.786122,0.891625,,9299.3,3988.6028,5.4596,99.234634,2.788,0.396,0.35178608,A      
164553,64553,26.3143995114,61.70367567303,511292977311032448,0.3101,1.121,-1.064,-0.353,15.195951,0.002802,15.697013,0.003357,14.510879,0.004215,,,1.186134,0.501062,0.685072,,10381.4,3065.8948,2.6265,67.707634,2.657,0.306,0.4578511,B      
107847,7847,82.29760140828,39.60519240375,193797346830684032,0.1303,0.498,0.357,-0.347,16.154377,0.002824,16.683817,0.005977,15.445489,0.005521,,,1.238328,0.52944,0.708888,,9983.0,2968.425,1.7553,27.734703,2.252,,0.5841223,B      
176616,76616,10.16552328179,64.89870026272,527110482864920192,0.4056,1.226,-1.198,0.261,14.280436,0.002761,14.742759,0.00297,13.63648,0.003815,,,1.106278,0.462323,0.643955,,10017.5,2592.3303,3.2067,75.47724,2.674,0.365,0.46700972,B      
95913,95913,105.54396721528,-2.83374171865,3108718666242470144,0.5452,1.946,-0.149,1.94,14.05474,0.002894,14.260711,0.004036,13.712008,0.004099,13.392572,0.068033,0.548703,0.205971,0.342732,,7702.9,1407.4956,1.3294,8.26612,1.631,0.69,0.605682,A      
102775,2775,82.09521643161,35.81911472174,183327831471433728,0.5168,2.03,-0.011,-2.03,12.098665,0.002819,12.239152,0.003323,11.828634,0.004097,,,0.410518,0.140487,0.270031,,13782.0,2069.0925,3.2453,351.54974,4.264,,0.56388116,B      
25414,25414,0.26537684453,68.69274657715,529125544076139136,1.0226,4.097,-1.784,-3.688,12.697121,0.00276,13.17926,0.002868,12.037987,0.0038,11.765265,0.017141,1.141274,0.48214,0.659134,,6717.3,960.2524,3.0738,35.715164,2.209,0.667,0.30116773,A      
143838,43838,42.79255797692,54.4193422389,453508143707387904,0.8741,6.602,-5.12,-4.167,11.952658,0.002763,12.220582,0.002863,11.515791,0.003791,11.296074,0.015808,0.704791,0.267924,0.436867,,11412.6,1331.5426,3.1838,110.74275,3.025,0.205,0.6154695,B      
102970,2970,80.22442286091,35.52653255606,183657547515847680,0.2935,2.682,0.164,-2.677,16.289364,0.002977,16.759722,0.014048,15.467981,0.010412,,,1.29174,0.470358,0.821383,,9630.9,2697.9377,1.6255,18.004095,2.057,,0.56771445,B      
160251,60251,31.27581980452,61.26691259507,508403082793071232,0.4851,2.114,-1.734,-1.209,16.941845,0.002786,17.792942,0.00639,16.023647,0.00444,,,1.769295,0.851097,0.918198,,15010.6,2804.7449,1.4318,45.300808,,,1.2716793,B      
159493,59493,29.72054433,59.59493704111,507814775351607424,0.2182,0.671,-0.126,0.659,16.427942,0.002807,16.859648,0.003982,15.790769,0.004489,,,1.068879,0.431705,0.637174,,9643.0,3346.2512,1.5368,19.908377,2.138,,0.6410212,B      
79073,79073,103.96650951654,-20.17828441938,2932345460582604288,0.8698,7.226,-3.657,-6.232,12.123002,0.002818,12.322205,0.003019,11.77525,0.003913,11.620507,0.009568,0.546955,0.199203,0.347753,,7364.7,1124.6769,2.641,18.132608,1.875,1.088,0.44203392,A      
152777,52777,48.40739187722,63.53790595154,466913252033685504,0.3621,0.504,0.265,0.429,15.282839,0.002768,15.744858,0.003164,14.630852,0.003882,,,1.114006,0.462019,0.651987,,10186.0,3292.7305,2.5712,38.72265,2.386,0.251,0.4927931,B      
13271,13271,23.91205109661,44.85460043683,397064611211974016,2.7469,13.867,-6.367,-12.319,9.305932,0.002768,9.384729,0.002855,9.141051,0.003805,9.045898,0.005139,0.243678,0.078797,0.164881,,9765.6,358.8132,2.0997,38.026363,2.347,0.332,0.7768059,A      
47896,47896,348.37092383367,49.24229328726,1990660923006122880,2.0108,9.239,-6.272,-6.784,8.974872,0.002767,9.038533,0.002818,8.828506,0.003791,8.742707,0.012554,0.210027,0.063662,0.146365,,9367.9,655.3208,4.5187,80.85759,2.675,0.42,0.38667127,A      
69761,69761,316.26725641744,65.4236108896,2197467863214533632,2.6821,13.007,11.353,6.347,10.397385,0.0028,10.5344,0.00284,10.104015,0.003794,9.985876,0.006856,0.430385,0.137015,0.293369,,7822.2,371.4868,1.6949,9.7406,1.69,0.71,0.5948563,A      
136073,36073,3.01542473203,61.25813052957,429617710242306688,0.838,0.773,-0.669,0.387,11.552435,0.002768,11.755328,0.002855,11.183213,0.003814,11.020939,0.031007,0.572115,0.202893,0.369222,,10179.6,1316.5835,3.6293,96.48181,2.828,0.328,0.44642395,B      
69954,69954,333.36982034845,58.01872337823,2198816208077131392,1.1767,6.344,-3.05,-5.563,12.515448,0.002759,12.8253,0.002855,12.034918,0.003802,11.823089,0.020684,0.790382,0.309853,0.48053,,8903.6,864.7639,1.9419,21.46033,2.054,0.411,0.63970166,A      
122795,22795,75.05156867453,48.58649696198,255429955729764864,0.1309,0.575,-0.003,-0.575,16.283392,0.002803,16.630798,0.005014,15.754699,0.004905,,,0.8761,0.347406,0.528693,,10004.2,4960.9595,2.0346,39.062965,2.385,0.275,0.516948,B      
55493,55493,298.00817177693,34.50903254103,2035504680874514304,0.8615,3.677,-2.479,-2.716,11.970122,0.002762,12.111476,0.002883,11.721258,0.003801,11.640729,0.017359,0.390218,0.141354,0.248864,,9332.1,1178.6702,2.3093,33.593357,2.253,0.429,0.69982123,A      
151644,51644,40.87609604418,61.72806064762,465772852321656320,0.283,1.035,1.032,0.079,14.641892,0.002764,14.93976,0.002917,14.16199,0.003834,,,0.77777,0.297868,0.479902,,10078.4,5223.9126,4.1429,61.422676,2.586,0.332,0.41056532,B      
69515,69515,320.27072282052,61.61725505474,2192901591428596864,1.1704,8.097,-6.62,-4.663,11.541469,0.002761,11.846782,0.00283,11.063545,0.003786,10.849253,0.012761,0.783237,0.305313,0.477923,,8220.1,817.5884,2.952,35.90617,2.204,0.7,0.4362454,A      
164781,64781,27.02911521225,62.12490490523,511410105351236736,0.2776,1.521,-1.502,-0.242,13.720495,0.00276,14.332723,0.002881,12.940783,0.003861,12.572077,0.022168,1.39194,0.612227,0.779713,,11786.4,2316.7942,4.244,621.8125,4.269,,0.4607706,B      
9688,9688,67.28621989641,53.63758521431,272386795852414464,0.9638,1.694,0.68,-1.551,14.44453,0.003251,14.960908,0.003334,13.654583,0.003824,13.396983,0.058109,1.306325,0.516378,0.789947,,7799.6,620.6622,0.9493,6.0744987,1.544,0.616,0.31068122,A      
73855,73855,297.32425582829,61.45703244453,2240699801426075264,2.0296,6.624,-0.24,-6.62,10.742589,0.002784,10.857996,0.002864,10.524972,0.003804,10.427978,0.00708,0.333024,0.115407,0.217617,1.6675,7655.8,532.028,1.9405,9.955914,1.681,0.89,0.48441324,A      
24538,24538,12.53389404004,65.81866564706,524589062182670592,0.909,3.248,1.256,-2.995,12.744491,0.002764,13.464654,0.002958,11.909051,0.003853,11.543867,0.020667,1.555603,0.720163,0.83544,,7223.0,1442.1404,6.0521,54.86124,2.352,0.715,0.2613695,A      
30518,30518,98.56385860245,37.32922304042,943366201945990400,0.7986,5.532,2.667,-4.847,12.356565,0.002787,12.545519,0.003004,12.040704,0.003881,11.928954,0.025653,0.504815,0.188954,0.315861,,8067.0,1353.2823,2.6222,21.51355,1.982,0.773,0.53409994,A      
146457,46457,35.04934143798,57.19910806423,458376094006709632,0.3957,1.253,-0.553,-1.124,14.059547,0.002765,14.313866,0.002913,13.641168,0.003855,,,0.672698,0.254318,0.41838,,11088.2,2748.37,2.4952,64.215004,2.72,,0.5489866,B      
62398,62398,305.58771836855,49.1687373069,2084672401302939136,0.1412,3.89,-2.164,-3.232,12.706469,0.002833,12.972928,0.003172,12.270313,0.004281,12.087914,0.028281,0.702615,0.266459,0.436155,,6849.6,709.4427,1.5191,4.067657,1.393,0.844,0.59805334,A      
160347,60347,32.3243899951,61.5125015843,508497950029914624,0.3784,0.472,-0.308,-0.357,14.013042,0.002762,14.723369,0.002902,13.172288,0.003821,,,1.551081,0.710327,0.840754,,10392.8,3713.4573,7.3279,258.71524,3.495,0.233,0.32934177,B      
66581,66581,314.33713758861,52.09992391306,2170267045054222080,0.919,3.039,1.631,-2.564,14.435169,0.002768,15.475469,0.003248,13.427982,0.003829,12.922724,0.060793,2.047486,1.040299,1.007187,,7110.1,938.2584,2.6958,22.954216,1.969,1.034,0.43838936,A      
168748,68748,35.75963101042,63.87193130233,514384838366534784,0.3636,2.676,-2.147,1.597,15.989489,0.002783,16.543856,0.004741,15.187735,0.005586,,,1.356121,0.554367,0.801754,,11555.8,2206.6152,1.4223,44.22,2.723,,0.8755633,B      
121857,21857,66.68844998618,44.81811876927,253641978026007040,0.1776,0.256,0.253,-0.041,16.338694,0.002792,16.743097,0.005718,15.700316,0.005186,,,1.042781,0.404404,0.638377,,9997.2,4271.9224,1.9806,36.13893,2.353,0.248,0.52755135,B      
122982,22982,73.46957896515,48.10466922849,255763829307521664,0.1673,0.659,0.301,-0.586,13.972477,0.002794,14.228053,0.003052,13.539546,0.003999,,,0.688507,0.255576,0.432931,,18333.2,6363.8857,4.5892,1384.8969,6.068,,0.75492316,B      
152531,52531,43.92186365259,62.6069877675,466543300733754240,0.2453,0.846,-0.831,-0.156,14.489365,0.002765,14.830603,0.00294,13.955131,0.003961,,,0.875472,0.341238,0.534234,,11412.9,3713.121,3.1936,154.72726,3.214,0.218,0.5035726,B      
107188,7188,83.97338629551,40.01130931509,191161714379909504,1.1667,4.281,-1.567,-3.984,10.099728,0.002798,10.179084,0.002837,9.933171,0.003805,9.844605,0.004924,0.245913,0.079356,0.166556,,10114.3,820.7867,3.3572,114.60339,2.923,0.323,0.45610973,B      
119108,19108,64.46532751596,46.56678209424,233823384014113920,0.3082,0.848,-0.292,-0.796,15.190018,0.002777,15.6749,0.003568,14.525369,0.003971,,,1.149531,0.484882,0.664649,,10484.2,4068.1184,3.3675,129.65955,3.025,0.287,0.4633109,B      
69040,69040,308.76578980633,55.66028553102,2186676873843443840,0.7837,9.176,-6.032,-6.915,11.538721,0.002762,11.715798,0.002831,11.228531,0.003793,11.106865,0.021398,0.487268,0.177077,0.31019,,8863.5,1163.4487,3.184,61.838955,2.502,0.51,0.4758065,A      
18678,18678,39.97161407372,50.74701451173,451032799432451712,1.4667,5.054,-4.625,2.038,11.686938,0.002769,11.86911,0.002887,11.373188,0.003808,11.237799,0.014687,0.495922,0.182172,0.31375,,9019.7,663.7712,1.6582,16.71968,1.973,0.24,0.79508716,A      
157283,57283,29.91460762088,57.57466954544,505314692069827584,0.3363,1.296,-0.087,-1.293,14.359365,0.002779,14.573602,0.002959,13.996629,0.003827,,,0.576973,0.214236,0.362737,,10402.2,3732.1946,2.8118,45.688023,2.493,0.213,0.4913751,B      
96988,96988,104.8222262948,-0.06098646377,3112865753525556864,0.7832,4.05,-1.991,-3.527,12.800712,0.00277,13.052036,0.002921,12.39334,0.003811,12.272409,0.016714,0.658696,0.251325,0.407372,,7315.8,1303.2412,2.4897,14.468015,1.782,1.176,0.4390572,A      
180458,80458,266.22006921905,37.86897709385,1342684124797937408,2.0887,7.957,-4.669,6.442,8.857971,0.002769,8.81595,0.002883,8.910561,0.003818,8.899682,0.006844,-0.09461,-0.042021,-0.052589,,12018.8,515.2333,2.5438,105.82429,3.086,,0.592165,B      
114549,14549,74.00274441032,42.69147745792,204976184630728320,0.1946,0.373,0.373,0.001,14.34901,0.002784,14.555953,0.003055,13.990131,0.004001,,,0.565822,0.206943,0.358879,,10635.6,4887.2144,3.604,118.91222,2.983,0.28,0.45493692,B      
123011,23011,72.61471842641,47.85175906274,255791179659579264,0.2653,0.819,0.157,-0.804,15.921081,0.002787,16.300152,0.005238,15.345188,0.004403,,,0.954964,0.379071,0.575892,,10271.6,3704.8767,1.8958,37.221226,2.391,,0.57434666,B      
99538,99538,106.1875040942,4.91081643408,3128561277714377728,2.5606,8.951,-7.384,-5.059,10.748059,0.002766,10.895343,0.002831,10.483627,0.003794,10.384939,0.020194,0.411716,0.147284,0.264432,,7262.9,390.9619,1.5443,5.944339,1.512,0.77,0.54567647,A      
7994,7994,53.98542662278,48.6321881877,249097421588754560,2.6391,7.15,0.489,-7.134,10.065082,0.002768,10.223224,0.002851,9.778949,0.003805,9.64663,0.005855,0.444275,0.158142,0.286133,,9398.2,432.3991,2.1663,25.878288,2.162,0.322,0.6897067,A      
49139,49139,358.64793957564,58.49447795633,1999186707966090240,2.2832,10.787,-7.081,-8.138,12.074236,0.002759,12.544676,0.002829,11.430211,0.003794,11.164605,0.012525,1.114465,0.47044,0.644025,,7575.1,424.7714,1.6458,8.254999,1.614,0.909,0.52225924,A      
13069,13069,0.44026662446,49.90228923036,393894925354319488,0.9246,4.862,4.568,-1.665,11.867487,0.002768,11.971436,0.002852,11.670812,0.003794,11.585352,0.00984,0.300624,0.103949,0.196675,,9141.5,968.7193,1.8689,25.377605,2.127,0.419,0.7721025,A      
63899,63899,293.97548696016,48.63798644867,2128964577955873664,0.9408,7.355,-0.722,-7.32,10.918757,0.002784,10.970958,0.002881,10.812578,0.003809,10.768679,0.010166,0.15838,0.0522,0.106179,1.6943,9009.8,1052.3259,2.8916,49.73525,2.399,0.519,0.45402566,A      
175207,75207,13.0542922877,65.14288941339,524532231175055360,0.1945,1.801,-1.8,-0.052,15.483707,0.003048,16.165403,0.004087,14.654737,0.006272,,,1.510667,0.681696,0.828971,,12311.0,2953.6829,2.6041,183.62558,3.425,,0.6012713,B      
3583,3583,82.97138533965,37.88440714004,190312131191114112,1.33,8.928,4.58,-7.664,12.057149,0.002771,12.278848,0.002975,11.691655,0.003804,11.569697,0.021247,0.587193,0.221699,0.365494,,7359.8,705.5351,1.7978,10.635189,1.714,0.802,0.53270364,A      
30180,30180,99.15302356734,32.65770928699,938189293182052352,1.3774,7.865,-0.373,-7.856,11.89127,0.002765,12.093988,0.002939,11.552045,0.003819,11.396845,0.030468,0.541944,0.202719,0.339225,,7209.6,960.2197,2.502,8.092133,1.584,1.227,0.43698072,A      
161838,61838,25.50373777295,60.93636777783,509743937228081408,0.2588,2.374,-2.269,-0.696,13.346535,0.002773,13.564355,0.002815,12.961997,0.003797,,,0.602358,0.21782,0.384538,,10120.1,4854.538,6.0162,354.45746,3.811,,0.3766619,B      
124474,24474,73.09107126568,51.4041625259,259902936530813184,1.3028,5.382,-4.35,-3.169,8.958544,0.002763,9.048369,0.002832,8.752141,0.0038,,,0.296228,0.089826,0.206403,,11966.0,796.9548,5.2053,462.86093,4.061,,0.46524662,B      
96866,96866,102.82709575426,-1.32697213272,3112356851441872256,1.7464,2.173,0.698,-2.058,11.005629,0.002772,11.092447,0.00284,10.836831,0.003811,10.758739,0.006846,0.255616,0.086819,0.168798,,8339.7,547.4326,1.6032,11.989623,1.801,0.429,0.56066126,A      
60376,60376,299.37175561334,37.23485923245,2071847594621346560,1.3411,2.146,-1.758,-1.231,10.973015,0.002771,11.049612,0.002821,10.822518,0.003789,10.732104,0.020829,0.227094,0.076597,0.150496,,9171.3,700.7397,2.0219,26.151976,2.125,0.481,0.4989498,A      
134392,34392,10.29749866233,61.84006774768,427638146937084160,0.0951,1.13,-1.118,-0.167,17.023256,0.002838,17.640957,0.007495,16.2451,0.004693,,,1.395857,0.617701,0.778156,,9990.5,3676.5837,1.6817,25.988056,2.228,,0.59732956,B      
179719,79719,110.5581689187,71.27883721791,1111277299843472640,0.3098,2.367,-0.859,-2.206,16.619247,0.002818,16.661375,0.0045,16.535557,0.005523,,,0.125818,0.042128,0.083691,,18604.2,13953.262,1.829,394.914,,,1.3954608,B      
170658,70658,35.55470213678,67.32949343482,517308852095086976,0.1893,0.37,-0.352,0.115,16.205196,0.002784,16.777971,0.004295,15.463354,0.004147,,,1.314617,0.572775,0.741842,,10094.0,2762.092,1.6909,26.258156,2.243,,0.6173694,B      
52768,52768,294.91439455911,22.71564453586,2019962293720816384,0.6101,1.507,1.061,-1.07,14.618105,0.002761,15.131795,0.003038,13.938459,0.003862,13.58769,0.099949,1.193336,0.51369,0.679646,,7198.9,1615.0985,2.12,9.373868,1.63,1.273,0.51482105,A      
176584,76584,9.15521400936,64.5943846188,527085468974594432,0.3202,2.015,-1.901,-0.668,14.129478,0.002762,14.650906,0.00294,13.430721,0.003815,,,1.220184,0.521427,0.698757,,12591.6,3725.8218,4.7825,322.9969,3.832,,0.47560915,B      
40612,40612,317.6026095578,36.11161802324,1868456188479475328,1.0003,4.376,-0.455,-4.352,11.535656,0.002766,11.741497,0.002832,11.195292,0.003791,11.057197,0.008616,0.546205,0.205841,0.340364,,6817.6,954.9292,3.0427,17.992014,1.86,1.222,0.25307232,A      
41026,41026,312.4561772489,37.29138543793,1870924695171746048,2.3689,18.207,18.182,0.946,10.551433,0.002765,10.690616,0.002813,10.300332,0.003786,10.191675,0.00985,0.390284,0.139183,0.251101,,7476.8,429.6443,1.8016,9.036363,1.638,1.001,0.5094606,A      
68225,68225,321.91479701075,58.61728782857,2179531564397904128,0.7281,4.543,-1.511,-4.285,15.07999,0.002769,15.847103,0.003214,14.216663,0.003856,13.794853,0.171191,1.63044,0.767113,0.863327,,7739.0,1406.581,2.0423,12.505744,1.762,0.874,0.5879991,A      
9371,9371,80.73530010497,56.41094108428,267851855843828992,2.692,10.88,-3.286,-10.372,10.203479,0.002767,10.426114,0.002827,9.825377,0.003788,9.656886,0.006802,0.600738,0.222635,0.378102,,9957.3,382.7329,2.0144,34.833107,2.335,0.246,0.78488237,A      
130870,30870,18.04736486444,59.40029865438,414171981352134912,0.4797,2.483,-2.255,-1.041,13.34814,0.002842,13.407119,0.020037,12.742022,0.024694,,,0.665097,0.058979,0.606118,,11267.6,1657.3691,2.0445,85.4526,2.87,,0.6025932,B      
49868,49868,340.00919891696,52.72593067722,2002176284392895872,3.057,6.698,6.417,1.923,9.661433,0.002782,9.773794,0.002841,9.449077,0.003792,9.359382,0.007436,0.324718,0.112361,0.212357,1.6684,9340.9,340.1077,1.8399,22.079527,2.1,0.264,0.7768209,A      
172867,72867,15.01939595521,63.15862991097,522970031314629888,0.2698,2.214,-2.206,-0.185,14.938437,0.002803,15.289647,0.003376,14.404202,0.004267,,,0.885445,0.35121,0.534235,,11148.7,3172.732,2.2849,84.645065,2.86,0.207,0.574324,B      
79355,79355,104.32093349913,-17.8550033679,2933967377666694656,0.6495,0.978,-0.836,0.508,11.931983,0.00276,12.316554,0.002821,11.363324,0.003791,11.111754,0.010394,0.95323,0.384571,0.568659,,8571.5,1597.7983,5.8672,136.1917,2.927,0.376,0.22909072,A      
149791,49791,47.94542987222,60.44643468456,462970815647912064,-0.3024,1.269,-0.763,-1.014,16.7448,0.003051,17.355898,0.007744,15.769219,0.00563,,,1.586679,0.611097,0.975581,,9940.9,3303.587,2.0441,,,,,B      
101895,1895,78.94577843613,33.5956037638,181893037514682240,0.134,0.96,0.478,-0.833,15.919146,0.002792,16.282558,0.007107,15.303576,0.007537,,,0.978983,0.363413,0.61557,,10211.1,3406.9128,1.7825,30.617256,2.295,,0.6772593,B      
14400,14400,20.44930041663,56.84745787143,412602256710238976,0.5106,2.482,-2.126,-1.28,14.519344,0.002768,14.82102,0.003087,14.04982,0.003866,13.792003,0.096345,0.7712,0.301676,0.469524,,7622.0,1538.2587,1.4197,9.06402,1.65,0.866,0.63630384,A      
89880,89880,112.37349676474,-7.4944314636,3053989306740036992,0.681,1.413,-1.21,0.73,13.367972,0.002781,13.585833,0.003001,13.006515,0.003936,12.832036,0.054975,0.579318,0.21786,0.361458,,7553.0,1466.5769,1.9661,10.095693,1.678,0.988,0.5108056,A      
102949,2949,79.59964283377,35.07790480971,183618166961106560,-1.4185,2.612,-1.745,-1.944,17.303505,0.003865,18.08001,0.016945,16.328959,0.007195,,,1.751051,0.776505,0.974546,,9629.5,1983.6001,1.1372,,,,,B      
80178,80178,92.69402914716,-18.68717802283,2942650667664559744,2.154,8.787,-5.989,6.43,10.427173,0.002772,10.519885,0.002832,10.248969,0.003792,10.166866,0.007947,0.270916,0.092712,0.178204,,8009.0,480.2879,1.8851,12.208771,1.769,0.715,0.5159426,A      
176872,76872,6.57940342498,66.91328009002,527887871941462016,1.5064,4.964,2.694,-4.17,11.212884,0.00277,11.444957,0.002842,10.827695,0.003796,10.674122,0.010595,0.617262,0.232073,0.385189,,10327.0,619.7177,2.0313,48.12418,2.506,0.249,0.7800782,B      
70557,70557,327.10952526107,59.66940772288,2202776167928426240,1.3471,5.231,-5.09,-1.205,13.158696,0.003017,13.611705,0.003058,12.399359,0.003855,12.091182,0.037728,1.212346,0.453009,0.759337,1.4986,7272.3,583.3958,1.5526,9.162906,1.629,1.187,0.53103155,A      
72407,72407,323.06422985088,62.77384637704,2216947425390427904,1.8794,8.961,4.409,7.801,12.05817,0.002769,12.545077,0.002976,11.400119,0.003807,11.132506,0.012894,1.144959,0.486907,0.658052,,6540.8,506.4176,2.1511,10.376036,1.65,1.437,0.3994609,A      
44431,44431,321.83469212503,42.96418336542,1967474769704828800,0.4623,5.622,-3.172,-4.642,12.061744,0.002764,12.271428,0.002894,11.706056,0.003819,11.570238,0.016684,0.565372,0.209684,0.355688,,8932.4,2367.5261,5.4468,125.808334,2.9,0.389,0.35707015,A      
144517,44517,32.27064246906,53.59994363261,456048320504704896,0.4287,2.045,-1.435,-1.457,12.288941,0.002769,12.361741,0.002839,12.15367,0.003839,,,0.208071,0.0728,0.135271,,10562.1,1939.2537,2.7016,109.76906,2.931,0.288,0.643445,B      
154003,54003,61.59532152391,56.15634289008,468639004256079360,0.107,0.599,0.496,-0.336,15.748472,0.002773,16.129595,0.003911,15.168044,0.004134,,,0.961551,0.381123,0.580428,,9618.8,6235.172,3.5814,102.948814,2.83,0.37,0.41820288,B      
52241,52241,352.88208417762,61.78370097317,2015496008769966848,0.8236,2.997,-1.945,-2.28,13.059868,0.002849,13.695025,0.003846,12.27225,0.004145,11.932473,0.020067,1.422775,0.635158,0.787618,,10263.7,1102.7035,3.0444,110.67198,2.912,0.314,0.5637589,A      
